home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Liverpool, Tottenham,D, 23.6523312611, 30.8955873066, 31.1014733374, 28.9962736204, 29.2002563166, 29.4135625176, 31.0182253097, 30.1915361168
Watford, Chelsea,H, 23.0999384509, 30.5043562779, 30.7185865612, 28.6449222691, 28.8424581515, 29.0326503554, 30.641288993, 29.8145998001
Everton, Crystal Palace,H, 22.8581055084, 30.4986091515, 31.1027673522, 29.0163508405, 29.2401854242, 29.4326503554, 31.0298604216, 30.2167737131
Man City, Leicester,H, 23.3903494243, 31.1269320128, 31.7159748994, 29.5797311222, 29.9009783758, 30.0598129852, 31.6542100574, 30.8908419129
Tottenham, Arsenal,H, 23.9228148823, 31.1159430018, 31.694584525, 29.546023257, 29.8738044627, 30.0441716922, 31.6159586912, 30.8594283004
West Ham, Watford,H, 24.3788373034, 31.0576679435, 31.6714631378, 29.5286822165, 29.8328687902, 30.0116604814, 31.5578191564, 30.8369563903
Newcastle, Man United,H, 23.9650160388, 30.6994727317, 31.3198649642, 29.1891473328, 29.4730168013, 29.6480241178, 31.202507801, 30.4603330136
Southampton, Liverpool,A, 24.4404221806, 31.1284819248, 31.7513370455, 29.6347431877, 29.9089142372, 30.1012683926, 31.6407669104, 30.9026407059
Chelsea, West Brom,H, 24.9870644108, 31.6954557023, 32.3376562637, 30.1821884432, 30.4967427296, 30.6832619617, 32.2278510591, 31.5016318787
Bournemouth, Newcastle,D, 24.8202557764, 31.6645717832, 32.3156782417, 30.1709524882, 30.4746432821, 30.6451667236, 32.1836521641, 31.4801265024
Burnley, Southampton,D, 25.3271896724, 32.017646954, 32.6587014975, 30.5430455114, 30.8296728679, 30.9935830132, 32.5496498028, 31.8304089882
Leicester, Stoke,D, 25.7915685792, 31.8924167515, 32.5393127678, 30.4248189104, 30.7046728679, 30.8393940649, 32.4472107784, 31.7164488743
Liverpool, West Ham,H, 26.2952582127, 32.490943455, 33.1614325835, 31.0275586365, 31.3320859953, 31.4751642999, 33.0715604142, 32.3624437063
Watford, Everton,H, 26.1303396121, 32.8738756213, 33.5546910105, 30.9988230043, 31.7206574239, 31.8623660352, 33.4465604142, 32.7558863293
Crystal Palace, Tottenham,A, 26.7759848912, 33.4294311768, 34.1058721128, 31.5316098895, 32.2512696688, 32.3970568346, 33.9793472994, 33.3073569175
Man United, Chelsea,H, 27.2225781348, 33.8165993184, 34.4969335653, 31.9248683165, 32.6284125259, 32.7850349767, 34.3586576443, 33.6851346953
Arsenal, Man City,A, 27.7339600794, 34.25691243, 34.9378153289, 32.3491107407, 33.054808465, 33.2237322947, 34.8073116821, 34.1274423876
Burnley, Everton,H, 27.4554564365, 34.6269911701, 35.3056314208, 32.2793432989, 33.4312790532, 33.6061180249, 35.1823116821, 34.5052201654
Leicester, Bournemouth,D, 27.8913950999, 34.5527337444, 35.2849060322, 32.2161854041, 33.3888612377, 33.5225388706, 35.0918594208, 34.4362546481
Liverpool, Newcastle,H, 28.4868106634, 35.1987285764, 35.9070258479, 32.8189251302, 34.0496541893, 34.1377221166, 35.7520706884, 35.0686323884
Southampton, Stoke,D, 28.4867521206, 35.0591936927, 35.7822657711, 32.7360235758, 33.9137318592, 33.976078281, 35.5660241768, 34.9145072751
Swansea, West Ham,H, 29.0205163328, 35.0309451051, 35.7591443838, 32.7188807186, 34.2666730357, 33.9580399496, 35.5545299239, 34.8918572185
Man City, Chelsea,H, 29.6973464051, 35.5389891356, 36.2502158124, 33.1839969977, 34.7635113374, 34.4630316301, 36.0708810427, 35.3960588992
Crystal Palace, Man United,A, 30.247599542, 36.0958705994, 36.7860773128, 33.7116565722, 35.3083562661, 34.9955617506, 36.609406312, 35.9459410673
Man United, Liverpool,H, 30.1039656866, 36.0238795983, 36.716713151, 33.6651449442, 35.2287309734, 34.9303199058, 36.5529091368, 35.8724947396
Newcastle, Southampton,H, 30.08853373, 35.9771825596, 36.68182943, 33.6070054094, 35.1816721498, 34.8986456977, 36.5184263782, 35.8270401941
West Ham, Burnley,A, 29.8347503236, 35.8330681481, 36.5245260592, 33.4514498538, 35.038815007, 34.7584485454, 36.3739819338, 35.6841830513
