Date, HomeTeam, AwayTeam, FTHG, FTAG, FTR, AVGHOMEPROB, AVGDRAWPROB, AVGAWAYPROB
02/03/16, West Ham, Tottenham, 1, 0, H, 0.216145833333, 0.368259803922, 0.415594362745,
05/03/16, Chelsea, Stoke, 1, 1, D, 0.550860897145, 0.329519710014, 0.119619392841,
05/03/16, Everton, West Ham, 2, 3, A, 0.472009830694, 0.363326051338, 0.164664117968,
05/03/16, Man City, Aston Villa, 4, 0, H, 0.65943587149, 0.286997217303, 0.0535669112067,
05/03/16, Newcastle, Bournemouth, 1, 3, A, 0.31827176781, 0.380112137203, 0.301616094987,
05/03/16, Southampton, Sunderland, 1, 1, D, 0.531701346389, 0.332190942472, 0.136107711138,
05/03/16, Swansea, Norwich, 1, 0, H, 0.427612509535, 0.360335621663, 0.212051868802,
05/03/16, Tottenham, Arsenal, 2, 2, D, 0.344838814718, 0.383262780853, 0.271898404429,
05/03/16, Watford, Leicester, 0, 1, A, 0.287053791742, 0.377200197401, 0.335746010857,
06/03/16, Crystal Palace, Liverpool, 1, 2, A, 0.233401671661, 0.367449929033, 0.399148399306,
06/03/16, West Brom, Man United, 1, 0, H, 0.209665202242, 0.352522345099, 0.437812452659,
12/03/16, Bournemouth, Swansea, 3, 2, H, 0.439957812265, 0.353924966099, 0.206117221636,
12/03/16, Norwich, Man City, 0, 0, D, 0.13945663011, 0.344591226321, 0.515952143569,
12/03/16, Stoke, Southampton, 1, 2, A, 0.320814030443, 0.365982792852, 0.313203176704,
13/03/16, Aston Villa, Tottenham, 0, 2, A, 0.117376165338, 0.333707738964, 0.548916095698,
14/03/16, Leicester, Newcastle, 1, 0, H, 0.512989434431, 0.348290863891, 0.138719701678,
19/03/16, Chelsea, West Ham, 2, 2, D, 0.473554735547, 0.361486948203, 0.16495831625,
19/03/16, Crystal Palace, Leicester, 0, 1, A, 0.283437397305, 0.374630299047, 0.341932303648,
19/03/16, Everton, Arsenal, 0, 2, A, 0.299820173288, 0.399542259277, 0.300637567435,
19/03/16, Swansea, Aston Villa, 1, 0, H, 0.516666666667, 0.335384615385, 0.147948717949,
19/03/16, Watford, Stoke, 1, 2, A, 0.361984282908, 0.36214800262, 0.275867714473,
19/03/16, West Brom, Norwich, 0, 1, A, 0.390048154093, 0.360192616372, 0.249759229535,
20/03/16, Man City, Man United, 0, 1, A, 0.449444684841, 0.36564257897, 0.184912736189,
20/03/16, Newcastle, Sunderland, 1, 1, D, 0.399464229436, 0.367633154743, 0.232902615821,
20/03/16, Southampton, Liverpool, 3, 2, H, 0.325012398744, 0.372623574144, 0.302364027112,
20/03/16, Tottenham, Bournemouth, 3, 0, H, 0.529342446382, 0.344331840679, 0.126325712939,
02/04/16, Arsenal, Watford, 4, 0, H, 0.59024479357, 0.323346729996, 0.0864084764341,
02/04/16, Aston Villa, Chelsea, 0, 4, A, 0.132379463749, 0.337862209931, 0.52975832632,
02/04/16, Bournemouth, Man City, 0, 4, A, 0.222910216718, 0.37693498452, 0.400154798762,
02/04/16, Liverpool, Tottenham, 1, 1, D, 0.333224222586, 0.379705400982, 0.287070376432,
02/04/16, Norwich, Newcastle, 3, 2, H, 0.387250996016, 0.366693227092, 0.246055776892,
02/04/16, Stoke, Swansea, 2, 2, D, 0.392483349191, 0.364573422138, 0.242943228671,
02/04/16, Sunderland, West Brom, 0, 0, D, 0.418221393035, 0.354633084577, 0.227145522388,
02/04/16, West Ham, Crystal Palace, 2, 2, D, 0.429389600603, 0.363978899774, 0.206631499623,
03/04/16, Leicester, Southampton, 1, 0, H, 0.378681177977, 0.369718309859, 0.251600512164,
03/04/16, Man United, Everton, 1, 0, H, 0.410391216948, 0.366785217257, 0.222823565796,
09/04/16, Aston Villa, Bournemouth, 1, 2, A, 0.240255591054, 0.372523961661, 0.387220447284,
09/04/16, Crystal Palace, Norwich, 1, 0, H, 0.411599625819, 0.364982850016, 0.223417524166,
09/04/16, Man City, West Brom, 2, 1, H, 0.599585062241, 0.31589392026, 0.0845210174995,
09/04/16, Southampton, Newcastle, 3, 1, H, 0.528833313099, 0.338472744931, 0.132693941969,
09/04/16, Swansea, Chelsea, 1, 0, H, 0.221685620813, 0.367658513787, 0.4106558654,
09/04/16, Watford, Everton, 1, 1, D, 0.250241701579, 0.370770222365, 0.378988076055,
09/04/16, West Ham, Arsenal, 3, 3, D, 0.213789912078, 0.387474934444, 0.398735153478,
10/04/16, Liverpool, Stoke, 4, 1, H, 0.515804054905, 0.343533560005, 0.14066238509,
10/04/16, Sunderland, Leicester, 0, 2, A, 0.240134206742, 0.376258188209, 0.383607605049,
10/04/16, Tottenham, Man United, 3, 0, H, 0.423615337797, 0.368989653074, 0.20739500913,
13/04/16, Crystal Palace, Everton, 0, 0, D, 0.289023989484, 0.377587906671, 0.333388103845,
16/04/16, Chelsea, Man City, 0, 3, A, 0.310039370079, 0.384514435696, 0.305446194226,
16/04/16, Everton, Southampton, 1, 1, D, 0.319152431012, 0.378449408673, 0.302398160315,
16/04/16, Man United, Aston Villa, 1, 0, H, 0.673896595208, 0.272068095839, 0.0540353089533,
16/04/16, Newcastle, Swansea, 3, 0, H, 0.366129032258, 0.375322580645, 0.258548387097,
16/04/16, Norwich, Sunderland, 0, 3, A, 0.362189377944, 0.370472632776, 0.26733798928,
16/04/16, West Brom, Watford, 0, 1, A, 0.374898522487, 0.356551388212, 0.2685500893,
17/04/16, Arsenal, Crystal Palace, 1, 1, D, 0.583926479863, 0.331741598342, 0.0843319217948,
17/04/16, Bournemouth, Liverpool, 1, 2, A, 0.236547262111, 0.376676660881, 0.386776077008,
17/04/16, Leicester, West Ham, 2, 2, D, 0.428100164942, 0.368121157595, 0.203778677463,
18/04/16, Stoke, Tottenham, 0, 4, A, 0.185510586202, 0.362091314994, 0.452398098805,
19/04/16, Newcastle, Man City, 1, 1, D, 0.134787403504, 0.360495037373, 0.504717559123,
20/04/16, Liverpool, Everton, 4, 0, H, 0.470259208731, 0.366712141883, 0.163028649386,
20/04/16, Man United, Crystal Palace, 2, 0, H, 0.541438396083, 0.333139060497, 0.12542254342,
20/04/16, West Ham, Watford, 3, 1, H, 0.521854304636, 0.346779048766, 0.131366646598,
21/04/16, Arsenal, West Brom, 2, 0, H, 0.649060616803, 0.288550159518, 0.0623892236795,
23/04/16, Aston Villa, Southampton, 2, 4, A, 0.125725563037, 0.326213141398, 0.548061295565,
23/04/16, Bournemouth, Chelsea, 1, 4, A, 0.272786247162, 0.387609471294, 0.339604281544,
23/04/16, Liverpool, Newcastle, 2, 2, D, 0.50169655841, 0.366093068347, 0.132210373243,
23/04/16, Man City, Stoke, 4, 0, H, 0.596278042148, 0.325543847723, 0.0781781101292,
24/04/16, Leicester, Swansea, 4, 0, H, 0.494681567255, 0.341860778242, 0.163457654504,
24/04/16, Sunderland, Arsenal, 0, 0, D, 0.173535183628, 0.375245304177, 0.451219512195,
25/04/16, Tottenham, West Brom, 1, 1, D, 0.651108994421, 0.289631242346, 0.0592597632331,
30/04/16, Arsenal, Norwich, 1, 0, H, 0.630078612887, 0.305120858129, 0.0648005289839,
30/04/16, Everton, Bournemouth, 2, 1, H, 0.405088360756, 0.383150517977, 0.211761121268,
30/04/16, Newcastle, Crystal Palace, 1, 0, H, 0.422948328267, 0.366109422492, 0.21094224924,
30/04/16, Stoke, Sunderland, 1, 1, D, 0.318572372769, 0.371777924653, 0.309649702578,
30/04/16, Watford, Aston Villa, 3, 2, H, 0.493832073219, 0.349515850909, 0.156652075872,
30/04/16, West Brom, West Ham, 0, 3, A, 0.224378881988, 0.367857142857, 0.407763975155,
01/05/16, Man United, Leicester, 1, 1, D, 0.415094339623, 0.361892978658, 0.22301268172,
01/05/16, Southampton, Man City, 4, 2, H, 0.304625984252, 0.384514435696, 0.310859580052,
01/05/16, Swansea, Liverpool, 3, 1, H, 0.264605923289, 0.384528240816, 0.350865835896,
02/05/16, Chelsea, Tottenham, 2, 2, D, 0.301224489796, 0.391183673469, 0.307591836735,
07/05/16, Aston Villa, Newcastle, 0, 0, D, 0.147058823529, 0.356665810429, 0.496275366042,
07/05/16, Bournemouth, West Brom, 1, 1, D, 0.443190256943, 0.356304767563, 0.200504975494,
07/05/16, Crystal Palace, Stoke, 2, 1, H, 0.41321423071, 0.367010626829, 0.219775142461,
07/05/16, Leicester, Everton, 3, 1, H, 0.425139994106, 0.379899793693, 0.194960212202,
07/05/16, Norwich, Man United, 0, 1, A, 0.194281524927, 0.358944281525, 0.446774193548,
07/05/16, Sunderland, Chelsea, 3, 2, H, 0.278763222132, 0.386493083808, 0.33474369406,
07/05/16, West Ham, Swansea, 1, 4, A, 0.556741335587, 0.336432797971, 0.106825866441,
08/05/16, Liverpool, Watford, 2, 0, H, 0.539882078095, 0.34430971187, 0.115808210034,
08/05/16, Man City, Arsenal, 2, 2, D, 0.325342465753, 0.388617090672, 0.286040443575,
08/05/16, Tottenham, Southampton, 1, 2, A, 0.411568746214, 0.379466989703, 0.208964264082,
10/05/16, West Ham, Man United, 3, 2, H, 0.275190653902, 0.387960408892, 0.336848937206,
11/05/16, Liverpool, Chelsea, 1, 1, D, 0.400458365164, 0.389763177998, 0.209778456837,
11/05/16, Norwich, Watford, 4, 2, H, 0.453779111302, 0.365337905415, 0.180882983283,
11/05/16, Sunderland, Everton, 3, 0, H, 0.474576271186, 0.363389830508, 0.162033898305,
15/05/16, Arsenal, Aston Villa, 4, 0, H, 0.65449171329, 0.302702417397, 0.0428058693128,
15/05/16, Chelsea, Leicester, 1, 1, D, 0.344238748803, 0.40233003511, 0.253431216087,
15/05/16, Everton, Norwich, 3, 0, H, 0.434739524349, 0.388306908267, 0.176953567384,
15/05/16, Newcastle, Tottenham, 5, 1, H, 0.177967306326, 0.380383795309, 0.441648898365,
15/05/16, Southampton, Crystal Palace, 4, 1, H, 0.579970517781, 0.332964805602, 0.0870646766169,
15/05/16, Stoke, West Ham, 2, 1, H, 0.237622201198, 0.390570797856, 0.371807000946,
15/05/16, Swansea, Man City, 1, 1, D, 0.125192467133, 0.372497927277, 0.50230960559,
15/05/16, Watford, Sunderland, 2, 2, D, 0.386679000925, 0.391612704286, 0.221708294789,
15/05/16, West Brom, Liverpool, 1, 1, D, 0.329495702935, 0.397275822928, 0.273228474137,
17/05/16, Man United, Bournemouth, 3, 1, H, 0.472935230749, 0.371458970608, 0.155605798643,
