home, away, result, us, B365, BW, IW, LB, PS, WH, VC
West Brom, West Ham,D, 3.35307080323, 5.03731747768, 4.46288161318, 4.22265487754, 4.09373595849, 4.64996281783, 4.48965016423, 4.72729157094
Chelsea, Arsenal,D, 3.24028313045, 4.98877378836, 4.42347274619, 4.13975332314, 4.04781759114, 4.59707820244, 4.38760934791, 4.67874788162
Man United, Everton,H, 3.67481304536, 5.59082074803, 5.03546785022, 4.68582840846, 4.66778039338, 5.21880744021, 5.04120411915, 5.3246036405
Everton, Bournemouth,H, 4.19780279606, 6.09520671294, 5.54005500619, 5.17885166428, 5.15742257793, 5.70932234536, 5.55188192788, 5.82810626747
Southampton, Man United,A, 4.68768867726, 6.59384678547, 6.03301275267, 5.65175806822, 5.63598688501, 6.19924908529, 6.03590903339, 6.32215933243
Stoke, Chelsea,A, 5.20744831742, 7.10579217796, 6.53962068218, 6.16068663965, 6.13598688501, 6.6906135067, 6.57066839168, 6.8234670918
Swansea, Watford,A, 5.11133046974, 7.00523351874, 6.44247782504, 6.03074313682, 6.03133572222, 6.59505795115, 6.46722011582, 6.72101720316
West Ham, Tottenham,A, 5.08282362831, 7.50816729913, 6.93354925361, 6.50189698297, 6.52817402394, 7.09421902497, 6.96271561132, 7.22521888383
Arsenal, West Brom,H, 5.64046712663, 8.1251050445, 7.50395342571, 7.06941166008, 7.12830036633, 7.68910302259, 7.54979976004, 7.83462108929
Bournemouth, Leicester,D, 6.09542830426, 8.50522200356, 7.89218871983, 7.45313259031, 7.52136395014, 8.07749587974, 7.94286334386, 8.22787951626
