home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Watford, Tottenham,D, 16.8021830588, 26.7862660965, 26.8746885653, 25.089423683, 25.3348339654, 25.8954877625, 26.8423773714, 26.2561187772
West Brom, Crystal Palace,D, 17.2415994503, 26.7862660965, 26.8746885653, 25.4498887993, 25.3230692595, 25.8865392166, 26.8423773714, 26.2561187772
Bournemouth, Southampton,D, 17.6529200116, 27.1672743028, 27.2351536815, 25.8219818226, 25.6856423589, 26.2475257637, 27.1986992105, 26.6233504156
Man City, West Ham,H, 18.1646518653, 27.8020989703, 27.8793254607, 26.4859924467, 26.3914101856, 26.8275376614, 27.8729882753, 27.2888226449
Burnley, Watford,H, 18.6720398136, 27.7738503827, 27.8562040734, 26.4686514063, 26.3797822787, 26.8017239689, 27.835692238, 27.2775866899
Crystal Palace, Bournemouth,D, 18.6260637512, 27.7214394812, 27.8024406325, 26.4353180729, 26.319008798, 26.7303692637, 27.7712454066, 27.2560813135
Newcastle, Leicester,A, 18.4829411581, 27.6453031176, 27.7272961239, 26.3655506311, 26.2312894998, 26.6540505207, 27.6835261084, 27.1802036238
Swansea, West Brom,H, 18.4738331809, 27.6339394812, 28.0761333332, 26.336310865, 26.576527595, 27.0016803175, 27.6717614025, 27.5324763511
Tottenham, Stoke,H, 18.3232475145, 28.2196689807, 28.6891397297, 26.9191329509, 27.1952002609, 27.5878493625, 28.2745011285, 28.1257881095
West Ham, Chelsea,H, 18.1702051553, 27.7752245363, 28.2497457904, 26.52338827, 26.7621293948, 27.1499360635, 27.8345011285, 27.6846116389
Liverpool, Everton,D, 17.9375497241, 27.5020004925, 27.9818886475, 26.3741345387, 26.4527930618, 26.8724191099, 27.5277526622, 27.4532640391
Man United, Man City,A, 18.3279338706, 27.4899654816, 27.9487394762, 26.3569916816, 26.429935919, 26.8594180265, 27.5164532272, 27.4311645916
Southampton, Arsenal,D, 18.7528560913, 27.4641922857, 27.9066784878, 26.3135134207, 26.4027620059, 26.8532004099, 27.4949709501, 27.4000765087
Burnley, Stoke,H, 19.2288652474, 27.8602318897, 28.3021587138, 26.2961723802, 26.8005520612, 27.2466430328, 27.8742812949, 27.8076852043
Crystal Palace, Watford,H, 19.6883474769, 27.8325770224, 28.2853047812, 26.6603342299, 26.7672187278, 27.2280434705, 27.8465035171, 27.7857071824
Liverpool, West Brom,D, 19.5483766402, 27.4880464453, 27.9857656107, 26.3863616272, 26.3927693886, 26.9051850977, 27.5016759309, 27.5029550617
Man United, Bournemouth,H, 20.0681578345, 28.1104530843, 28.6070514022, 26.9891013532, 27.0317470244, 27.5117510174, 28.1403135041, 28.1436647709
Newcastle, Everton,A, 19.9423246114, 28.0096692098, 28.5047786749, 26.9077060044, 26.9334811284, 27.4108640995, 28.0494044132, 28.0325536598
Southampton, Leicester,A, 19.8296043539, 27.8188376533, 28.324450806, 26.7263873231, 26.7511606865, 27.2161272574, 27.860215224, 27.8410642981
Swansea, Man City,A, 20.2198675418, 28.4781783126, 28.9518639334, 27.3291270491, 27.3940884807, 27.8411272574, 28.5021905327, 28.5004049575
West Ham, Arsenal,D, 20.5929954694, 28.3836688617, 28.8570129849, 27.2352303355, 27.2830801551, 27.7607779124, 28.3676613847, 28.4034886579
Arsenal, Newcastle,H, 21.0757461945, 29.0273470226, 29.4882596972, 27.8379700615, 27.9250554637, 28.3536134321, 29.0096366933, 29.0628293173
Chelsea, Southampton,H, 21.5562188334, 29.6121423442, 30.0602650808, 28.385415317, 28.5112623603, 28.9278449559, 29.5955741933, 29.674076261
Leicester, Crystal Palace,A, 21.333987948, 29.350881083, 29.8154091137, 28.1315293066, 28.2625740077, 28.664271412, 29.3471142344, 29.4129044636
Man City, Tottenham,H, 21.8527018806, 29.8451150203, 30.3112768823, 28.6643161919, 28.7612730537, 29.1572870242, 29.8458673516, 29.9169367217
Stoke, West Ham,A, 21.6658405904, 29.7118551085, 30.1764454216, 28.5294847312, 28.6348362721, 29.0311905329, 29.733507801, 29.7947144994
Bournemouth, Liverpool,A, 21.5861845142, 30.2306100965, 30.6833391767, 29.0571443057, 29.1420213946, 29.5439121983, 30.2322609182, 30.3105875153
West Brom, Man United,A, 22.0267319631, 30.7678001791, 31.2019217177, 29.5848038801, 29.672994846, 30.070446195, 30.7775629317, 30.847777598
Everton, Swansea,H, 22.4513385234, 31.2691675447, 31.7079014785, 30.0655731109, 30.1787751928, 30.5731984886, 31.2854115004, 31.3546900404
Arsenal, Liverpool,D, 22.416866144, 31.672303043, 32.1169923876, 30.4470760011, 30.5977696062, 30.9826907623, 31.6921911615, 31.7690546812
Burnley, Tottenham,A, 22.247639668, 32.2213226508, 32.6725479432, 30.9400992569, 31.1577696062, 31.5275130189, 32.2580763676, 32.3180742891
Everton, Chelsea,D, 22.0826363946, 32.0386386681, 32.4746587611, 30.8535607953, 30.9724169841, 31.3569703832, 32.1031082728, 32.1189217467
Leicester, Man United,D, 21.9625980275, 31.9486386681, 32.3890917508, 30.7828537246, 30.8992717386, 31.2881081078, 32.0178926671, 32.0167816689
Man City, Bournemouth,H, 22.4701015557, 32.6035361625, 33.0538316352, 31.4468643488, 31.5818655952, 31.9156605173, 32.7003073652, 32.6633939826
Stoke, West Brom,H, 22.4140356849, 32.990704304, 33.4358541071, 31.4298188943, 31.9704370238, 32.3057704074, 33.0935657922, 33.0488565377
Swansea, Crystal Palace,D, 22.8295703464, 32.98063719, 33.4243598543, 31.7902840105, 31.9588763302, 32.2980098752, 33.0708385195, 33.0266343155
West Ham, Newcastle,A, 22.461354596, 32.7898056335, 33.2485356784, 31.5587050632, 31.7810985524, 32.1143580705, 32.8905106506, 32.8351449538
Bournemouth, West Ham,D, 22.9055848123, 33.1623990649, 33.6206287017, 31.9424259934, 32.1479624577, 32.4811752263, 33.2689510176, 33.2080263097
Liverpool, Swansea,H, 23.3694080752, 33.8139765684, 34.2897064594, 32.6032189449, 32.8447109647, 33.1529504498, 33.9185497948, 33.8821078736
Man United, Burnley,D, 23.1842447926, 33.4403501947, 33.9272064594, 32.3292463422, 32.4236822892, 32.7668451866, 33.5728707825, 33.5688548615
Tottenham, Southampton,H, 23.1837308276, 34.0423971544, 34.499211843, 32.8766915977, 33.0173498354, 33.3352862513, 34.207608232, 34.1709018212
Watford, Leicester,H, 23.1371320073, 33.9716900837, 34.4134975572, 32.8246684763, 32.9359544866, 33.2739023227, 34.1483827194, 34.0922501358
West Brom, Everton,D, 23.510327456, 34.3336810339, 34.4020033044, 33.202575453, 32.9241897807, 33.2672133595, 34.5161988114, 34.0843672529
Newcastle, Man City,A, 23.8783873196, 34.952728653, 35.0294164318, 33.7405501366, 33.5516029081, 33.872691495, 35.15817412, 34.730362085
Crystal Palace, Arsenal,A, 23.6441675787, 35.3896218569, 35.4758450032, 34.2134565405, 33.9852763775, 34.3117630617, 35.621942236, 35.1672552888
Bournemouth, Everton,H, 23.5827096409, 35.7572196222, 35.8415592889, 34.167213766, 34.3530924694, 34.6842905343, 35.598686422, 35.5347385851
Chelsea, Stoke,H, 24.0482255603, 36.4201644931, 36.5227080371, 34.7946268934, 35.0284997003, 35.3701025001, 36.2740936529, 36.1967323545
Liverpool, Leicester,H, 24.548176523, 37.0212573893, 37.0888582159, 35.3407019787, 35.6113217861, 35.9378701538, 36.843713906, 36.7978252507
Man United, Southampton,D, 24.5135284207, 36.8005764309, 36.8483194089, 35.1436216867, 35.3300511045, 35.655300255, 36.6177252055, 36.5079701782
Watford, Swansea,A, 24.2366665645, 36.4215371296, 36.4959735028, 34.8431290759, 34.989746922, 35.2935044803, 36.2973368559, 36.1479701782
Crystal Palace, Man City,D, 24.0464415186, 36.1819205162, 36.2196577133, 34.5977303029, 34.7016582793, 34.9961297786, 36.0233642532, 35.8694891656
West Brom, Arsenal,D, 24.4224462118, 36.0886369341, 36.1513650304, 34.4795037019, 34.6036190636, 34.8768472674, 35.9482139526, 35.7553339144
Burnley, Liverpool,A, 24.7982837896, 36.6441924896, 36.7048001449, 35.0071632764, 35.1364059489, 35.4272990747, 36.4938102114, 36.315035407
Everton, Man United,A, 25.1385559309, 37.1534517489, 37.2048001449, 35.4516077208, 35.6290167863, 35.9323588723, 37.0102421362, 36.8197083042
Stoke, Newcastle,A, 24.8446434269, 37.020191837, 37.0699686842, 35.321664218, 35.5255685104, 35.8131535743, 36.8866466306, 36.7172584155
Man City, Watford,H, 25.327830041, 37.6840632556, 37.7129928463, 35.9856748421, 36.2122327678, 36.4449090718, 37.5616022257, 37.4024133911
Southampton, Crystal Palace,A, 25.0498589031, 37.45801374, 37.4827089347, 35.8301192866, 35.971433609, 36.2260294038, 37.3260001314, 37.1918870753
Swansea, Tottenham,A, 25.0019979585, 38.1228336846, 38.0896453508, 36.3976339637, 36.5913964112, 36.8321248609, 37.9439776595, 37.8175981105
