home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Southampton, Stoke,D,29.07617355,47.41656762,47.73601838,44.75044409,46.15283467,46.13110439,47.71650278,47.57877542
Swansea, West Ham,H,28.98814442,47.38831904,47.71289699,44.73330123,46.50577584,46.11306606,47.70500853,47.55612537
Watford, West Brom,H,29.40122869,47.80570101,48.14300452,45.14634471,46.91027023,46.52166821,48.11805201,47.97323767
Man City, Chelsea,H,29.36630607,48.31374504,48.63407595,45.61146099,47.40710853,47.02665989,48.63440313,48.47743935
Crystal Palace, Man United,A,29.3073081,48.87062651,49.16993745,46.13912056,47.95195346,47.55919001,49.1729284,49.02732152
Chelsea, Crystal Palace,H,29.68516862,49.50054777,49.77687386,46.70663524,48.57944918,48.17396573,49.79090593,49.67602411
Man United, Liverpool,H,30.09222876,49.42855676,49.7075097,46.66012361,48.49982389,48.10872389,49.73440875,49.60257778
Newcastle, Southampton,H,30.51634787,49.38185973,49.67262598,46.60198408,48.45276506,48.07704968,49.69992599,49.55712324
West Brom, Leicester,A,30.43937713,49.35361114,49.6379439,46.54384454,48.44106916,48.05350708,49.68843174,49.5402693
West Ham, Burnley,A,30.2506455,49.20949673,49.48064053,46.38828899,48.29821201,47.91330993,49.54398729,49.39741216
Arsenal, Watford,H,30.68418286,49.74751681,49.99504382,46.92107587,48.82072005,48.45385047,50.08958355,49.91785826
Bournemouth, Tottenham,A,30.61791308,50.2654451,50.4979776,47.45386276,49.33135835,48.96568012,50.58833667,50.43250592
Stoke, Man City,A,30.52042667,50.92478576,51.12539073,48.05660248,49.99156962,49.58512846,51.23031198,51.05991905
Bournemouth, West Brom,H,30.9290296,51.40417214,51.59239581,48.48818143,50.44517786,50.06058563,51.67855215,51.52821173
Liverpool, Watford,H,31.3907815,52.02426309,52.20967976,49.14897438,51.1205851,50.69858563,52.30657147,52.17756238
Stoke, Everton,A,31.26172864,51.9353992,52.11772573,49.03468867,51.03823215,50.60929992,52.21354821,52.08797672
Crystal Palace, Liverpool,A,31.18914542,52.48355895,52.65429171,49.58641281,51.53909571,51.13168798,52.72073334,52.6067317
Everton, Man City,A,30.94417507,53.0706431,53.22629709,50.16923489,52.13922205,51.73332349,53.30173128,53.21613391
Man United, Swansea,H,31.35443192,53.65035324,53.85371022,50.83002784,52.76914331,52.3713603,53.94465908,53.89029121
Watford, Bournemouth,D,31.73686819,54.0293855,54.24007386,50.82431356,53.1622069,52.75351889,54.33546368,54.2791801
West Brom, Burnley,A,31.27943415,53.95961806,54.17649004,50.75454612,53.10895246,52.70165869,54.29086274,54.22210248
West Ham, Southampton,H,31.18025044,53.88359467,54.10712588,50.67896472,53.0438637,52.63521725,54.23258768,54.15148744
Arsenal, Stoke,H,31.64425752,54.47954222,54.69624975,51.22503981,53.64809331,53.22078772,54.82782577,54.75258034
Chelsea, Tottenham,A,31.37514277,54.36433485,54.59397702,51.10003981,53.54344215,53.11312956,54.72317461,54.64059826
